time,seconds_elapsed,z,y,x
1721411580055811300,4.232811279296875,-0.9083652496337891,0.0872957706451416,0.5423243045806885
1721411580068664000,4.2456640625,-0.9278535842895508,0.17441630363464355,0.6838572025299072
1721411580081525200,4.258525146484375,-0.9166889190673828,0.38921260833740234,0.7636117935180664
1721411580094391800,4.271391845703125,-0.8577203750610352,0.4153327941894531,0.7241144776344299
1721411580107240000,4.284239990234375,-0.8175220489501953,0.3887670040130615,0.582636296749115
1721411580120100900,4.297100830078125,-0.8067560195922852,0.34261322021484375,0.34886181354522705
1721411580132969700,4.3099697265625,-0.8202219009399414,0.2152879238128662,0.20427574217319489
1721411580145827000,4.3228271484375,-0.8260831832885742,0.2805352210998535,0.16549590229988098
1721411580158674000,4.335673828125,-0.7208986282348633,0.36419057846069336,0.1547422707080841
1721411580171546000,4.348546142578125,-0.4526786804199219,0.37692904472351074,0.157817542552948
1721411580184401200,4.361401123046875,-0.16915512084960938,0.4087406396865845,0.22981131076812744
1721411580197260300,4.37426025390625,-0.15250301361083984,0.5486345291137695,0.35112854838371277
1721411580210119200,4.387119140625,-0.026018142700195312,0.7066642045974731,0.4642565846443176
1721411580222980400,4.39998046875,0.24425792694091797,0.7768675088882446,0.48271167278289795
1721411580235853000,4.41285302734375,0.5400161743164062,0.547910213470459,0.4608835279941559
1721411580248707000,4.42570703125,0.7209205627441406,0.47445428371429443,0.32113656401634216
1721411580261563000,4.43856298828125,0.6923980712890625,0.5053665637969971,0.26800093054771423
1721411580274422300,4.45142236328125,0.5032062530517578,0.5479651689529419,0.22884559631347656
1721411580287270700,4.464270751953125,0.34279632568359375,0.6302710771560669,0.28246480226516724
1721411580300145400,4.4771455078125,0.4024782180786133,0.7945986986160278,0.3067431151866913
1721411580312999400,4.48999951171875,0.6856536865234375,0.9057378768920898,0.32317253947257996
1721411580325856800,4.502856689453125,1.0337944030761719,0.7473549842834473,0.4352446496486664
1721411580338718200,4.51571826171875,1.3545684814453125,0.5269801616668701,0.45543158054351807
1721411580351576000,4.528576171875,1.4648723602294922,0.19167757034301758,0.4694245755672455
1721411580364434400,4.541434326171875,1.3769760131835938,-0.09168052673339844,0.33134403824806213
1721411580377266200,4.55426611328125,1.0378313064575195,-0.33835721015930176,0.14564937353134155
1721411580390131500,4.56713134765625,0.6992769241333008,-0.6251100301742554,0.02713868021965027
